Age,Occupation,Gender,Worth,Product.Type,MaritalStatus,Location,Buy.Status
40,Civil service,M,1200000,Savings,M,OGUN,Y
55,Enterprenuer,M,1200000,Savings,M,LAGOS,Y
56,Enterprenuer,M,1200000,Savings,M,LAGOS,Y
46,Civil service,M,1200000,Savings,M,LAGOS,Y
24,Civil service,M,1200000,Savings,S,LAGOS,Y
39,Civil service,M,1200000,Savings,M,LAGOS,Y
48,Civil service,M,1200000,Savings,M,LAGOS,Y
29,Enterprenuer,M,1200000,Savings,S,LAGOS,Y
26,Civil service,M,1200000,Savings,S,OGUN,Y
45,Civil service,M,1200000,Savings,M,LAGOS,Y
36,Civil service,M,1200000,Savings,M,LAGOS,Y
24,Civil service,F,1200000,Savings,S,LAGOS,Y
27,Civil service,M,1200000,Savings,S,LAGOS,Y
28,Civil service,M,1200000,Savings,S,LAGOS,Y
47,Professional,M,1200000,Savings,M,EKITI,Y
25,Civil service,F,1200000,Savings,S,LAGOS,Y
30,Professional,M,1200000,Savings,M,LAGOS,Y
28,Professional,M,1200000,Savings,M,OGUN,Y
34,Enterprenuer,M,1200000,Savings,S,LAGOS,Y
46,Civil service,M,1200000,Savings,M,LAGOS,Y
29,Civil service,F,1200000,Savings,S,LAGOS,Y
31,Enterprenuer,F,1200000,Savings,S,LAGOS,Y
43,Civil service,M,1200000,Savings,M,LAGOS,Y
30,Civil service,M,1200000,Savings,M,LAGOS,Y
38,Civil service,M,1200000,Savings,M,LAGOS,Y
42,Enterprenuer,F,1200000,Savings,M,LAGOS,Y
35,Civil service,M,1200000,Savings,M,LAGOS,Y
46,Civil service,M,1200000,Savings,M,OGUN,Y
35,Enterprenuer,F,1200000,Savings,M,LAGOS,Y
42,Civil service,M,1200000,Savings,M,LAGOS,Y
26,Civil service,M,1200000,Savings,S,LAGOS,Y
46,Civil service,M,1200000,Savings,M,LAGOS,Y
27,Civil service,M,1200000,Savings,S,LAGOS,Y
47,Civil service,M,1200000,Savings,M,LAGOS,Y
44,Professional,M,1200000,Savings,M,LAGOS,Y
37,Civil service,M,1200000,Savings,M,LAGOS,Y
37,Civil service,M,1200000,Savings,M,LAGOS,Y
41,Enterprenuer,M,1200000,Savings,M,LAGOS,Y
38,Enterprenuer,F,1200000,Savings,M,LAGOS,Y
31,Civil service,M,1200000,Savings,S,OGUN,Y
39,Civil service,M,1200000,Savings,S,LAGOS,Y
36,Civil service,M,1200000,Savings,M,LAGOS,Y
26,Civil service,F,1200000,Savings,S,LAGOS,Y
33,Enterprenuer,F,1200000,Savings,M,OGUN,Y
32,Civil service,M,1200000,Savings,S,LAGOS,Y
26,Civil service,M,1200000,Savings,S,BENUE,Y
30,Civil service,M,1200000,Savings,M,OGUN,Y
27,Enterprenuer,F,1200000,Savings,S,LAGOS,Y
31,Civil service,M,1200000,Savings,S,LAGOS,Y
27,Enterprenuer,F,1200000,Savings,S,ABUJA,Y
40,Civil service,M,1200000,Savings,S,LAGOS,Y
42,Civil service,F,1200000,Savings,M,LAGOS,Y
27,Civil service,M,1200000,Savings,S,OSUN,Y
34,Professional,M,1200000,Savings,M,LAGOS,Y
36,Enterprenuer,M,1200000,Savings,S,LAGOS,Y
30,Civil service,F,1200000,Savings,S,LAGOS,Y
24,Enterprenuer,M,1200000,Savings,S,OSUN,Y
32,Civil service,F,1200000,Savings,M,LAGOS,Y
45,Civil service,M,1200000,Savings,M,OGUN,Y
23,Civil service,F,1200000,Savings,S,LAGOS,Y
41,Civil service,M,1200000,Savings,M,LAGOS,Y
42,Civil service,M,1200000,Savings,M,OGUN,Y
40,Civil service,M,1200000,Savings,S,LAGOS,Y
30,Professional,F,1200000,Savings,M,KOGI,Y
33,Enterprenuer,F,1200000,Savings,M,OGUN,Y
49,Civil service,M,1200000,Savings,M,LAGOS,Y
25,Civil service,M,1200000,Savings,S,OSUN,Y
29,Civil service,M,1200000,Savings,M,LAGOS,Y
34,Civil service,M,1200000,Savings,S,OGUN,Y
24,Student,F,1200000,Savings,S,LAGOS,Y
25,Enterprenuer,F,1200000,Savings,S,OGUN,Y
30,Enterprenuer,F,1200000,Savings,S,LAGOS,Y
55,Civil service,F,1200000,Savings,M,OSUN,Y
53,Civil service,M,1200000,Savings,M,RIVERS,Y
29,Professional,M,1200000,Savings,S,LAGOS,Y
34,Professional,F,1200000,Savings,M,OGUN,Y
35,Civil service,F,1200000,Savings,M,LAGOS,Y
47,Civil service,M,1200000,Savings,M,LAGOS,Y
32,Civil service,M,1200000,Savings,S,OGUN,Y
37,Enterprenuer,F,1200000,Savings,S,LAGOS,Y
33,Civil service,F,1200000,Savings,M,LAGOS,Y
36,Civil service,F,1200000,Savings,M,LAGOS,Y
31,Civil service,M,1200000,Savings,S,LAGOS,Y
30,Enterprenuer,F,1200000,Savings,M,BAUCHI,Y
25,Civil service,M,1200000,Savings,S,OGUN,Y
32,Civil service,M,1200000,Savings,S,OGUN,Y
60,Civil service,M,1200000,Savings,M,LAGOS,Y
48,Civil service,M,1200000,Savings,M,LAGOS,Y
23,Civil service,M,1200000,Savings,S,LAGOS,Y
35,Civil service,M,1200000,Savings,M,LAGOS,Y
34,Civil service,M,1200000,Savings,S,LAGOS,Y
37,Enterprenuer,F,1200000,Savings,M,LAGOS,Y
41,Civil service,M,1200000,Savings,M,LAGOS,Y
56,Civil service,F,1200000,Whole Life,M,OGUN,Y
38,Civil service,F,1200000,Whole Life,S,LAGOS,Y
42,Civil service,F,1200000,Whole Life,S,LAGOS,N
39,Civil service,M,1200000,Whole Life,M,LAGOS,N
39,Civil service,M,1200000,Whole Life,M,LAGOS,N
39,Civil service,M,1200000,Whole Life,M,LAGOS,N
39,Civil service,M,1200000,Whole Life,M,LAGOS,N
38,Civil service,M,1200000,Whole Life,M,OGUN,Y
37,Civil service,F,1200000,Whole Life,M,LAGOS,N
37,Civil service,F,1200000,Whole Life,M,LAGOS,Y
64,Civil service,M,1200000,Whole Life,M,OYO,Y
42,Civil service,M,1200000,Whole Life,M,LAGOS,Y
49,Professional,F,1200000,Whole Life,M,LAGOS,Y
39,Enterprenuer,M,1200000,Whole Life,M,ONDO,Y
29,Enterprenuer,F,1200000,Whole Life,S,LAGOS,N
32,Civil service,M,1200000,Whole Life,S,LAGOS,Y
24,Civil service,F,1200000,Whole Life,S,OGUN,Y
53,Professional,F,1200000,Whole Life,M,LAGOS,N
47,Enterprenuer,M,1200000,Whole Life,M,LAGOS,Y
48,Civil service,M,1213875,Savings,M,LAGOS,Y
45,Civil service,M,1213875,Savings,M,DELTA,N
45,Civil service,M,1213875,Savings,M,DELTA,N
45,Civil service,M,1213875,Savings,M,DELTA,Y
45,Civil service,M,1213875,Savings,M,LAGOS,Y
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
54,Civil service,F,1236250,Whole Life,M,LAGOS,N
37,Civil service,M,1236250,Whole Life,M,LAGOS,Y
33,Civil service,M,1245000,Savings,M,LAGOS,Y
45,Civil service,M,1245000,Savings,M,LAGOS,Y
44,Civil service,F,1245000,Savings,M,OGUN,Y
40,Civil service,M,1245000,Savings,M,LAGOS,Y
50,Civil service,M,1245000,Savings,M,LAGOS,Y
36,Civil service,F,1245000,Savings,S,LAGOS,Y
34,Civil service,F,1245000,Savings,S,LAGOS,Y
37,Civil service,M,1245000,Savings,S,NASARAWA,N
42,Civil service,M,1245000,Savings,M,LAGOS,Y
30,Civil service,M,1245000,Savings,S,OGUN,Y
48,Civil service,M,1245000,Savings,M,LAGOS,Y
40,Civil service,F,1245000,Savings,M,OGUN,Y
60,Civil service,F,1245000,Savings,M,LAGOS,N
30,Civil service,F,1245000,Savings,M,LAGOS,Y
33,Civil service,F,1245000,Savings,M,OGUN,Y
38,Civil service,M,1245000,Savings,M,OGUN,Y
40,Civil service,M,1245000,Savings,M,KADUNA,Y
40,Civil service,M,1245000,Savings,M,LAGOS,N
30,Civil service,F,1245000,Savings,S,BENUE,Y
23,Civil service,F,1245000,Savings,S,BENUE,N
33,Civil service,M,1245000,Savings,M,LAGOS,Y
30,Civil service,M,1245000,Savings,S,OGUN,Y
38,Civil service,M,1245000,Savings,M,LAGOS,Y
37,Civil service,M,1245000,Savings,M,LAGOS,N
45,Civil service,M,1245000,Savings,M,OGUN,Y
29,Civil service,F,1245000,Savings,S,LAGOS,Y
52,Enterprenuer,F,1245000,Savings,M,LAGOS,Y
29,Enterprenuer,F,1245000,Savings,M,LAGOS,N
51,Enterprenuer,M,1245000,Savings,M,LAGOS,Y
38,Civil service,M,1245000,Savings,M,LAGOS,Y
25,Enterprenuer,F,1245000,Savings,S,LAGOS,Y
38,Civil service,M,1245000,Savings,M,LAGOS,Y
31,Civil service,F,1245000,Savings,M,LAGOS,Y
39,Farming,M,1245000,Savings,S,OGUN,Y
30,Enterprenuer,F,1245000,Savings,S,LAGOS,Y
32,Civil service,M,1250000,Whole Life,M,OGUN,N
32,Civil service,M,1250000,Whole Life,M,OGUN,N
28,Civil service,M,1250000,Whole Life,S,LAGOS,Y
42,Civil service,M,1250000,Whole Life,M,OYO,Y
24,Civil service,F,1250000,Whole Life,S,LAGOS,Y
60,Civil service,M,1250000,Whole Life,M,OYO,Y
39,Civil service,M,1250000,Whole Life,M,OGUN,Y
35,Civil service,M,1250000,Whole Life,M,LAGOS,Y
24,Student,F,1250000,Whole Life,S,LAGOS,N
24,Student,F,1250000,Whole Life,S,LAGOS,N
28,Civil service,F,1250000,Whole Life,S,LAGOS,Y
34,Professional,F,1250000,Whole Life,S,LAGOS,Y
40,Civil service,M,1257750,Savings,M,LAGOS,Y
33,Civil service,F,1257750,Savings,S,LAGOS,Y
53,Civil service,F,1257750,Savings,M,LAGOS,Y
53,Civil service,F,1257750,Savings,M,LAGOS,N
28,Enterprenuer,M,1270000,Whole Life,S,LAGOS,Y
41,Civil service,M,1290000,Savings,M,LAGOS,Y
52,Civil service,M,1290000,Savings,M,RIVERS,Y
37,Civil service,M,1290000,Savings,S,LAGOS,Y
36,Civil service,M,1290000,Savings,M,LAGOS,Y
36,Civil service,M,1290000,Savings,S,LAGOS,Y
57,Civil service,M,1290000,Savings,M,LAGOS,Y
43,Civil service,M,1290000,Savings,S,LAGOS,Y
27,Civil service,M,1290000,Savings,S,LAGOS,Y
29,Civil service,M,1290000,Savings,S,LAGOS,Y
42,Civil service,M,1290000,Savings,M,LAGOS,Y
52,Civil service,F,1290000,Savings,S,LAGOS,Y
28,Civil service,M,1290000,Savings,S,LAGOS,Y
29,Civil service,M,1290000,Savings,S,LAGOS,N
39,Civil service,M,1290000,Savings,M,LAGOS,Y
52,Professional,M,1290000,Savings,M,OGUN,Y
32,Civil service,M,1290000,Savings,S,LAGOS,Y
34,Civil service,M,1290000,Savings,S,LAGOS,Y
25,Civil service,M,1290000,Savings,S,LAGOS,Y
56,Civil service,M,1290000,Savings,M,LAGOS,Y
57,Civil service,M,1290000,Savings,M,OGUN,Y
42,Civil service,F,1290000,Savings,M,LAGOS,Y
31,Civil service,F,1290000,Savings,M,OGUN,Y
36,Civil service,M,1290000,Savings,M,OGUN,Y
37,Civil service,F,1290000,Savings,S,LAGOS,Y
36,Civil service,F,1290000,Savings,M,OGUN,Y
43,Civil service,M,1290000,Savings,M,OYO,Y
27,Civil service,M,1290000,Savings,S,LAGOS,Y
46,Civil service,M,1290000,Savings,M,EDO,Y
28,Civil service,M,1290000,Savings,S,OGUN,Y
32,Civil service,F,1290000,Savings,S,LAGOS,Y
34,Civil service,F,1290000,Savings,S,LAGOS,Y
40,Civil service,M,1290000,Savings,S,OYO,Y
28,Civil service,M,1290000,Savings,M,LAGOS,Y
29,Civil service,F,1290000,Savings,S,LAGOS,N
32,Civil service,M,1290000,Savings,S,LAGOS,Y
41,Civil service,M,1290000,Savings,M,LAGOS,Y
33,Civil service,M,1290000,Savings,S,LAGOS,Y
30,Civil service,M,1290000,Savings,S,LAGOS,Y
31,Civil service,M,1290000,Savings,S,LAGOS,N
49,Civil service,M,1290000,Savings,M,OYO,Y
50,Civil service,F,1290000,Savings,M,LAGOS,Y
40,Civil service,M,1290000,Savings,M,LAGOS,Y
32,Civil service,M,1290000,Savings,S,OYO,Y
38,Civil service,M,1290000,Savings,M,LAGOS,Y
52,Civil service,M,1290000,Savings,M,OYO,Y
29,Professional,M,1290000,Savings,S,LAGOS,Y
51,Civil service,F,1290000,Savings,M,LAGOS,Y
47,Civil service,M,1290000,Savings,M,LAGOS,Y
35,Enterprenuer,F,1290000,Savings,M,RIVERS,Y
56,Enterprenuer,M,1290000,Savings,M,LAGOS,Y
51,Civil service,M,1290000,Savings,M,LAGOS,Y
30,Civil service,M,1290000,Savings,M,LAGOS,Y
47,Civil service,M,1290000,Savings,M,LAGOS,Y
32,Civil service,M,1290000,Savings,M,LAGOS,Y
31,Enterprenuer,F,1290000,Savings,S,OGUN,Y
47,Civil service,M,1290000,Savings,M,LAGOS,Y
40,Professional,M,1290000,Savings,S,OGUN,N
35,Civil service,M,1290000,Savings,S,LAGOS,Y
35,Enterprenuer,M,1290000,Savings,S,IMO,Y
37,Civil service,M,1290000,Savings,S,LAGOS,Y
31,Civil service,F,1290000,Savings,S,LAGOS,Y
37,Enterprenuer,M,1290000,Savings,M,OGUN,Y
23,Enterprenuer,M,1290000,Savings,S,LAGOS,N
39,Civil service,M,1290000,Whole Life,M,LAGOS,Y
45,Civil service,M,1296875,Whole Life,M,LAGOS,Y
40,Civil service,M,1296875,Whole Life,M,LAGOS,Y
34,Civil service,M,1300000,Whole Life,S,DELTA,Y
31,Civil service,M,1300000,Whole Life,S,LAGOS,N
36,Civil service,F,1300000,Whole Life,S,LAGOS,N
40,Civil service,M,1300000,Whole Life,S,LAGOS,Y
42,Civil service,M,1300000,Whole Life,M,LAGOS,N
51,Enterprenuer,M,1300000,Whole Life,M,OGUN,Y
24,Enterprenuer,F,1300000,Whole Life,S,LAGOS,Y
34,Civil service,F,1300000,Whole Life,S,OGUN,Y
47,Enterprenuer,M,1300000,Whole Life,S,LAGOS,Y
50,Civil service,M,1301625,Savings,M,OGUN,Y
36,Civil service,M,1335000,Savings,M,LAGOS,Y
36,Civil service,M,1335000,Savings,S,LAGOS,Y
21,Civil service,M,1335000,Savings,S,LAGOS,Y
30,Civil service,M,1335000,Savings,S,LAGOS,Y
30,Civil service,F,1335000,Savings,S,LAGOS,Y
35,Civil service,M,1335000,Savings,S,LAGOS,Y
31,Civil service,M,1335000,Savings,S,LAGOS,Y
33,Civil service,F,1335000,Savings,S,LAGOS,Y
31,Civil service,M,1335000,Savings,S,LAGOS,Y
33,Civil service,M,1335000,Savings,M,LAGOS,Y
24,Enterprenuer,M,1335000,Savings,S,LAGOS,Y
42,Civil service,F,1335000,Whole Life,S,LAGOS,Y
27,Civil service,M,1345500,Savings,S,LAGOS,N
27,Civil service,F,1345500,Savings,M,LAGOS,N
46,Professional,M,1345500,Savings,M,LAGOS,N
52,Civil service,M,1350000,Whole Life,M,OYO,Y
36,Enterprenuer,F,1360000,Whole Life,S,LAGOS,Y
46,Civil service,M,1365000,Savings,M,PLATEAU,Y
40,Civil service,M,1365000,Savings,M,LAGOS,Y
30,Civil service,M,1380000,Savings,S,LAGOS,Y
38,Civil service,M,1380000,Savings,S,LAGOS,Y
30,Civil service,M,1380000,Savings,S,ABUJA,Y
33,Civil service,M,1380000,Savings,S,LAGOS,Y
44,Civil service,M,1380000,Savings,M,LAGOS,Y
32,Civil service,F,1380000,Savings,S,LAGOS,Y
32,Civil service,M,1380000,Savings,S,LAGOS,Y
43,Civil service,M,1380000,Savings,M,OYO,Y
27,Civil service,M,1393800,Savings,S,LAGOS,Y
24,Civil service,M,1400000,Whole Life,S,DELTA,Y
44,Civil service,F,1425000,Savings,S,LAGOS,Y
38,Civil service,M,1433250,Savings,S,LAGOS,Y
27,Civil service,M,1433250,Savings,S,LAGOS,N
35,Civil service,M,1440000,Savings,S,LAGOS,Y
37,Professional,M,1440000,Savings,S,LAGOS,Y
29,Professional,M,1440000,Savings,M,OYO,Y
27,Civil service,M,1440000,Savings,S,LAGOS,Y
31,Civil service,M,1440000,Savings,S,LAGOS,Y
37,Civil service,F,1440000,Savings,M,LAGOS,Y
38,Civil service,F,1440000,Savings,M,LAGOS,Y
35,Enterprenuer,M,1440000,Savings,M,LAGOS,Y
30,Civil service,F,1450000,Whole Life,S,LAGOS,Y
42,Civil service,M,1462500,Savings,M,LAGOS,Y
34,Civil service,M,1462500,Savings,M,LAGOS,N
39,Civil service,M,1467375,Savings,M,LAGOS,Y
49,Civil service,F,1470000,Savings,S,LAGOS,Y
25,Civil service,F,1470000,Savings,S,LAGOS,Y
36,Civil service,M,1470000,Savings,S,ONDO,Y
54,Civil service,F,1500000,Savings,M,RIVERS,Y
29,Civil service,M,1500000,Whole Life,S,LAGOS,Y
39,Civil service,F,1500000,Whole Life,S,LAGOS,Y
32,Civil service,M,1500000,Whole Life,S,OGUN,Y
34,Civil service,F,1500000,Whole Life,M,LAGOS,Y
26,Civil service,F,1500000,Whole Life,S,LAGOS,Y
30,Civil service,F,1500000,Whole Life,S,BAYELSA,N
30,Civil service,F,1500000,Whole Life,S,BAYELSA,N
50,Civil service,F,1500000,Whole Life,M,LAGOS,Y
41,Enterprenuer,M,1500000,Whole Life,M,LAGOS,Y
48,Civil service,F,1500000,Whole Life,M,LAGOS,Y
29,Civil service,F,1500000,Whole Life,M,OGUN,Y
39,Enterprenuer,M,1500000,Whole Life,M,LAGOS,Y
29,Civil service,M,1500000,Whole Life,M,LAGOS,N
29,Civil service,M,1500000,Whole Life,S,LAGOS,Y
57,Enterprenuer,M,1500000,Whole Life,M,LAGOS,Y
31,Civil service,F,1500000,Whole Life,S,OGUN,Y
31,Civil service,F,1500000,Whole Life,S,OGUN,Y
29,Civil service,F,1500000,Whole Life,M,OYO,Y
66,Civil service,M,1500000,Whole Life,M,OGUN,Y
49,Civil service,M,1500000,Whole Life,M,LAGOS,Y
29,Civil service,F,1500000,Whole Life,M,OYO,Y
30,Civil service,M,1500000,Whole Life,M,LAGOS,Y
23,Enterprenuer,M,1500000,Whole Life,S,LAGOS,Y
27,Civil service,F,1500000,Whole Life,S,OGUN,Y
25,Civil service,F,1500000,Whole Life,S,LAGOS,N
48,Civil service,M,1500000,Whole Life,M,LAGOS,N
21,Student,F,1500000,Whole Life,S,LAGOS,Y
41,Civil service,M,1500000,Whole Life,M,LAGOS,Y
42,Civil service,F,1500000,Whole Life,S,ABUJA,N
49,Civil service,M,1500000,Whole Life,M,LAGOS,Y
55,Enterprenuer,F,1500000,Whole Life,M,LAGOS,Y
32,Civil service,M,1504375,Whole Life,M,LAGOS,Y
47,Civil service,M,1560000,Savings,M,OGUN,Y
42,Civil service,M,1560000,Savings,M,LAGOS,Y
46,Civil service,M,1560000,Savings,M,LAGOS,Y
47,Enterprenuer,M,1560000,Savings,M,LAGOS,Y
33,Enterprenuer,M,1560000,Savings,M,LAGOS,Y
47,Enterprenuer,M,1560000,Savings,M,KWARA,Y
38,Enterprenuer,F,1560000,Savings,M,LAGOS,Y
38,Enterprenuer,F,1560000,Savings,M,LAGOS,Y
34,Civil service,M,1560000,Whole Life,M,LAGOS,Y
47,Enterprenuer,M,1600000,Whole Life,M,LAGOS,Y
37,Civil service,M,1600000,Whole Life,M,LAGOS,Y
61,Civil service,F,1600000,Whole Life,M,LAGOS,Y
29,Civil service,F,1600000,Whole Life,S,OGUN,Y
34,Civil service,M,1600000,Whole Life,S,LAGOS,Y
37,Civil service,M,1600000,Whole Life,M,LAGOS,Y
28,Civil service,F,1600000,Whole Life,S,LAGOS,N
25,Civil service,F,1600000,Whole Life,S,LAGOS,Y
37,Civil service,M,1600000,Whole Life,M,LAGOS,Y
27,Professional,M,1600000,Whole Life,S,LAGOS,N
25,Civil service,M,1600000,Whole Life,S,LAGOS,Y
43,Civil service,M,1600000,Whole Life,M,LAGOS,Y
35,Civil service,F,1600000,Whole Life,M,LAGOS,Y
31,Civil service,M,1600000,Whole Life,M,LAGOS,Y
56,Enterprenuer,M,1600000,Whole Life,M,OGUN,Y
46,Civil service,F,1600000,Whole Life,S,OGUN,Y
28,Enterprenuer,M,1600000,Whole Life,S,LAGOS,Y
30,Civil service,F,1600000,Whole Life,S,OYO,N
30,Enterprenuer,M,1600000,Whole Life,S,LAGOS,Y
32,Enterprenuer,M,1600000,Whole Life,M,LAGOS,Y
28,Civil service,M,1600000,Whole Life,S,LAGOS,Y
45,Enterprenuer,M,1600000,Whole Life,M,LAGOS,Y
30,Civil service,M,1600000,Whole Life,S,LAGOS,Y
28,Civil service,F,1600000,Whole Life,S,LAGOS,Y
44,Civil service,M,1600000,Whole Life,M,OGUN,Y
55,Civil service,M,1600000,Whole Life,M,LAGOS,N
32,Civil service,F,1600000,Whole Life,S,LAGOS,Y
30,Civil service,F,1600000,Whole Life,M,LAGOS,Y
36,Civil service,M,1612500,Whole Life,S,EDO,Y
39,Civil service,M,1618500,Savings,M,LAGOS,N
38,Civil service,F,1618500,Savings,M,LAGOS,Y
37,Civil service,M,1650000,Whole Life,M,LAGOS,Y
33,Civil service,F,1650000,Whole Life,M,OGUN,N
33,Civil service,F,1650000,Whole Life,M,OGUN,N
33,Civil service,F,1650000,Whole Life,M,OGUN,Y
53,Civil service,M,1650000,Whole Life,M,ONDO,N
52,Civil service,M,1650000,Whole Life,M,LAGOS,N
53,Civil service,M,1650000,Whole Life,M,LAGOS,Y
32,Civil service,F,1650000,Whole Life,M,LAGOS,Y
59,Civil service,F,1650000,Whole Life,M,LAGOS,Y
40,Civil service,M,1650000,Whole Life,M,LAGOS,Y
37,Civil service,M,1650000,Whole Life,M,LAGOS,Y
43,Professional,M,1650000,Whole Life,M,OGUN,Y
39,Civil service,M,1660000,Whole Life,M,LAGOS,Y
42,Civil service,M,1660000,Whole Life,M,LAGOS,Y
29,Civil service,M,1666250,Whole Life,S,LAGOS,Y
37,Civil service,F,1668750,Whole Life,M,LAGOS,Y
50,Professional,F,1680000,Savings,M,LAGOS,Y
24,Student,M,1680000,Savings,S,OGUN,Y
35,Professional,M,1680000,Savings,M,LAGOS,Y
27,Civil service,M,1680000,Savings,M,LAGOS,Y
55,Enterprenuer,F,1680000,Savings,M,LAGOS,Y
50,Civil service,M,1680000,Savings,M,LAGOS,Y
25,Civil service,F,1680000,Savings,S,OGUN,Y
23,Civil service,F,1680000,Savings,S,OGUN,Y
30,Civil service,F,1700000,Whole Life,S,LAGOS,Y
29,Civil service,M,1700000,Whole Life,S,OGUN,Y
44,Enterprenuer,F,1720000,Whole Life,M,OYO,Y
44,Civil service,M,1735500,Savings,S,LAGOS,Y
25,Civil service,M,1750000,Whole Life,S,LAGOS,Y
45,Enterprenuer,M,1750000,Whole Life,M,LAGOS,N
45,Enterprenuer,M,1750000,Whole Life,M,LAGOS,N
32,Civil service,M,1773750,Whole Life,S,LAGOS,Y
46,Civil service,M,1780000,Whole Life,M,OGUN,N
44,Civil service,M,1780000,Whole Life,M,LAGOS,Y
40,Civil service,M,1800000,Savings,S,LAGOS,Y
50,Civil service,F,1800000,Savings,M,LAGOS,Y
55,Civil service,M,1800000,Savings,M,LAGOS,Y
36,Civil service,M,1800000,Savings,M,ONDO,Y
45,Civil service,F,1800000,Savings,S,LAGOS,Y
41,Civil service,M,1800000,Savings,M,LAGOS,Y
49,Civil service,M,1800000,Savings,M,LAGOS,N
26,Civil service,F,1800000,Savings,S,LAGOS,Y
36,Civil service,M,1800000,Savings,S,LAGOS,Y
33,Civil service,M,1800000,Savings,M,LAGOS,N
48,Civil service,M,1800000,Savings,M,LAGOS,Y
46,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
27,Civil service,M,1800000,Savings,S,LAGOS,Y
53,Enterprenuer,M,1800000,Savings,M,OGUN,Y
37,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
34,Civil service,M,1800000,Savings,M,LAGOS,Y
31,Professional,M,1800000,Savings,M,LAGOS,Y
44,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
60,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
55,Enterprenuer,F,1800000,Savings,M,OGUN,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
25,Enterprenuer,F,1800000,Savings,S,LAGOS,Y
22,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
30,Professional,M,1800000,Savings,S,LAGOS,Y
32,Civil service,M,1800000,Savings,S,LAGOS,Y
34,Enterprenuer,M,1800000,Savings,S,OGUN,Y
37,Civil service,M,1800000,Savings,M,ABUJA,Y
31,Civil service,F,1800000,Savings,S,LAGOS,Y
37,Enterprenuer,F,1800000,Savings,M,LAGOS,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
42,Civil service,M,1800000,Savings,M,LAGOS,Y
27,Professional,M,1800000,Savings,S,LAGOS,Y
60,Civil service,F,1800000,Savings,M,LAGOS,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
27,Civil service,F,1800000,Savings,M,LAGOS,Y
38,Civil service,M,1800000,Savings,M,OGUN,Y
26,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
29,Civil service,M,1800000,Savings,S,LAGOS,Y
35,Civil service,M,1800000,Savings,S,OGUN,Y
27,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
32,Civil service,M,1800000,Savings,M,LAGOS,Y
30,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
30,Civil service,M,1800000,Savings,S,OGUN,Y
28,Civil service,M,1800000,Savings,M,LAGOS,Y
36,Professional,M,1800000,Savings,S,LAGOS,Y
36,Civil service,M,1800000,Savings,S,LAGOS,Y
25,Civil service,F,1800000,Savings,S,LAGOS,Y
33,Professional,M,1800000,Savings,M,LAGOS,Y
54,Civil service,M,1800000,Savings,M,LAGOS,Y
25,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
44,Civil service,M,1800000,Savings,M,RIVERS,Y
37,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
42,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
28,Professional,M,1800000,Savings,S,LAGOS,Y
28,Professional,F,1800000,Savings,S,LAGOS,Y
30,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
42,Professional,M,1800000,Savings,M,LAGOS,Y
38,Civil service,M,1800000,Savings,M,LAGOS,Y
22,Civil service,M,1800000,Savings,S,OGUN,Y
30,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
28,Enterprenuer,M,1800000,Savings,S,LAGOS,Y
45,Civil service,F,1800000,Savings,S,LAGOS,Y
25,Civil service,F,1800000,Savings,S,OGUN,Y
41,Civil service,M,1800000,Savings,M,LAGOS,Y
50,Civil service,M,1800000,Savings,M,LAGOS,Y
27,Professional,F,1800000,Savings,S,LAGOS,Y
40,Enterprenuer,F,1800000,Savings,S,LAGOS,Y
47,Enterprenuer,M,1800000,Savings,M,ANAMBRA,Y
32,Enterprenuer,M,1800000,Savings,M,LAGOS,Y
32,Civil service,F,1800000,Savings,S,OGUN,Y
32,Professional,M,1800000,Savings,S,LAGOS,Y
29,Civil service,F,1800000,Whole Life,M,LAGOS,Y
52,Civil service,M,1800000,Whole Life,M,OGUN,Y
39,Enterprenuer,M,1800000,Whole Life,M,LAGOS,Y
42,Professional,M,1800000,Whole Life,M,OGUN,N
